ID,date,visitNumber,Channel
7013,20170528,1,3
7014,20170528,1,3
7015,20170528,1,3
7016,20170528,1,3
7017,20170528,2,3
7018,20170528,1,3
7019,20170528,1,3
7020,20170528,2,3
7021,20170528,17,3
7022,20170528,1,3
7023,20170528,2,3
7024,20170528,1,3
7025,20170528,1,3
7026,20170528,2,3
7027,20170528,2,3
7028,20170528,1,3
7029,20170528,5,3
7030,20170528,3,3
7031,20170528,3,3
7032,20170528,3,3
7033,20170528,2,3
7034,20170528,10,3
7035,20170528,1,3
7036,20170528,1,3
7037,20170528,2,3
7038,20170528,1,3
7039,20170528,1,3
7040,20170528,1,3
7041,20170528,2,3
7042,20170528,3,3
7043,20170528,1,3
7044,20170528,2,3
7045,20170528,1,3
7046,20170528,2,3
7047,20170528,1,3
7048,20170528,8,3
7049,20170528,1,3
7050,20170528,1,3
7051,20170528,4,3
7052,20170528,5,3
7053,20170528,2,3
7054,20170528,3,3
7055,20170528,1,3
7056,20170528,2,3
7057,20170522,2,3
7058,20170522,2,3
7059,20170522,7,3
7060,20170522,7,3
7061,20170522,1,3
7062,20170522,3,3
7063,20170522,1,3
7064,20170522,1,3
7065,20170522,2,3
7066,20170522,1,3
7067,20170522,1,3
7068,20170522,1,3
7069,20170522,1,3
7070,20170522,1,3
7071,20170522,1,3
7072,20170522,1,3
7073,20170522,3,3
7074,20170522,1,3
7075,20170522,1,3
7076,20170522,2,3
7077,20170522,1,3
7078,20170522,1,3
7079,20170522,3,3
7080,20170522,2,3
7081,20170522,1,3
7082,20170522,1,3
7083,20170522,1,3
7084,20170522,1,3
7085,20170522,1,3
7086,20170522,1,3
7087,20170522,1,3
7088,20170522,2,3
7089,20170522,1,3
7090,20170522,1,3
7091,20170522,1,3
7092,20170522,1,3
7093,20170522,1,3
7094,20170522,4,3
7095,20170522,1,3
7096,20170522,1,3
7097,20170522,1,3
7098,20170522,1,3
7099,20170522,2,3
7100,20170522,1,3
7101,20170522,3,3
7102,20170522,2,3
7103,20170522,1,3
7104,20170522,1,3
7105,20170522,2,3
7106,20170522,1,3
7107,20170522,3,3
7108,20170522,1,3
7109,20170522,1,3
7110,20170522,2,3
7111,20170522,2,3
7112,20170522,1,3
7113,20170522,1,3
7114,20170522,1,3
7115,20170522,2,3
7116,20170522,1,3
7117,20170522,1,3
7118,20170522,1,3
7119,20170522,1,3
7120,20170522,1,3
7121,20170522,3,3
7122,20170522,1,3
7123,20170522,1,3
7124,20170522,2,3
7125,20170522,2,3
7126,20170522,1,3
7127,20170522,1,3
7128,20170522,1,3
7129,20170522,1,3
7130,20170522,2,3
7131,20170522,1,3
7132,20170522,1,3
7133,20170522,1,3
7134,20170522,7,3
7135,20170522,1,3
7136,20170522,1,3
7137,20170522,1,3
7138,20170522,2,3
7139,20170522,1,3
7140,20170522,1,3
7141,20170522,2,3
7142,20170522,1,3
7143,20170522,1,3
7144,20170522,1,3
7145,20170522,1,3
7146,20170522,1,3
7147,20170522,1,3
7148,20170522,1,3
7149,20170522,3,3
7150,20170522,1,3
7151,20170522,1,3
7152,20170522,18,3
7153,20170522,5,3
7154,20170522,3,3
7155,20170522,1,3
7156,20170522,1,3
7157,20170522,1,3
7158,20170522,2,3
7159,20170522,2,3
7160,20170522,1,3
7161,20170522,3,3
7162,20170522,1,3
7163,20170522,1,3
7164,20170522,4,3
7165,20170522,1,3
7166,20170522,5,3
7167,20170522,3,3
7168,20170522,1,3
7169,20170522,2,3
7170,20170522,23,3
7171,20170522,2,3
7172,20170522,1,3
7173,20170522,3,3
7174,20170522,2,3
7175,20170522,1,3
7176,20170522,1,3
7177,20170522,1,3
7178,20170522,1,3
7179,20170522,2,3
7180,20170522,1,3
7181,20170522,1,3
7182,20170522,3,3
7183,20170522,25,3
7184,20170522,1,3
7185,20170522,1,3
7186,20170522,2,3
7187,20170522,3,3
7188,20170522,6,3
7189,20170522,3,3
7190,20170522,1,3
7191,20170522,10,3
7192,20170522,8,3
7193,20170522,2,3
7194,20170522,78,3
7195,20170522,1,3
7196,20170522,2,3
7197,20170522,4,3
7198,20170522,1,3
7199,20170522,1,3
7200,20170522,1,3
7201,20170522,1,3
7202,20170522,2,3
7203,20170522,3,3
7204,20170522,6,3
7205,20170522,8,3
7206,20170522,1,3
7207,20170522,1,3
7208,20170522,26,3
7209,20170522,1,3
7210,20170522,1,3
7211,20170522,1,3
7212,20170522,1,3
7213,20170522,1,3
7214,20170522,5,3
7215,20170522,1,3
7216,20170522,1,3
7217,20170522,1,3
7218,20170522,6,3
7219,20170522,1,3
7220,20170522,7,3
7221,20170522,1,3
7222,20170522,1,3
7223,20170522,1,3
7224,20170522,1,3
7225,20170522,1,3
7226,20170522,3,3
7227,20170522,1,3
7228,20170522,1,3
7229,20170522,1,3
7230,20170522,2,3
7231,20170522,1,3
7232,20170522,1,3
7233,20170522,1,3
7234,20170522,1,3
7235,20170522,1,3
7236,20170522,3,3
7237,20170522,1,3
7238,20170522,1,3
7239,20170522,15,3
7240,20170522,10,3
7241,20170522,1,3
7242,20170522,1,3
7243,20170522,1,3
7244,20170522,5,3
7245,20170522,1,3
7246,20170522,2,3
7247,20170522,3,3
7248,20170522,3,3
7249,20170522,2,3
7250,20170522,1,3
7251,20170522,2,3
7252,20170522,3,3
7253,20170522,1,3
7254,20170522,3,3
7255,20170522,1,3
7256,20170522,4,3
7257,20170522,1,3
7258,20170522,1,3
7259,20170522,4,3
7260,20170522,1,3
7261,20170522,7,3
7262,20170522,1,3
7263,20170522,5,3
7264,20170522,2,3
7265,20170522,6,3
7266,20170522,1,3
7267,20170522,1,3
7268,20170522,1,3
7269,20170522,8,3
7270,20170522,1,3
7271,20170522,1,3
7272,20170522,3,3
7273,20170522,3,3
7274,20170522,1,3
7275,20170522,1,3
7276,20170522,1,3
7277,20170522,1,3
7278,20170522,1,3
7279,20170522,1,3
7280,20170522,2,3
7281,20170522,12,3
7282,20170522,2,3
7283,20170522,1,3
7284,20170522,2,3
7285,20170522,5,3
7286,20170522,3,3
7287,20170522,1,3
7288,20170522,22,3
7289,20170522,4,3
7290,20170522,2,3
7291,20170522,3,3
7292,20170522,3,3
7293,20170522,1,3
7294,20170522,3,3
7295,20170522,5,3
7296,20170522,1,3
7297,20170522,5,3
7298,20170522,26,3
7299,20170522,2,3
7300,20170522,1,3
7301,20170522,2,3
7302,20170522,2,3
7303,20170522,1,3
7304,20170522,1,3
7305,20170522,1,3
7306,20170522,1,3
7307,20170522,4,3
7308,20170522,2,3
7309,20170522,1,3
7310,20170522,4,3
7311,20170522,1,3
7312,20170522,1,3
7313,20170522,1,3
7314,20170522,1,3
7315,20170522,1,3
7316,20170522,1,3
7317,20170522,2,3
7318,20170522,1,3
7319,20170522,1,3
7320,20170522,1,3
7321,20170522,1,3
7322,20170522,1,3
7323,20170522,1,3
7324,20170522,1,3
7325,20170522,4,3
7326,20170522,1,3
7327,20170522,1,3
7328,20170522,1,3
7329,20170522,1,3
7330,20170522,4,3
7331,20170522,12,3
7332,20170522,3,3
7333,20170522,1,3
7334,20170522,1,3
7335,20170522,1,3
7336,20170522,1,3
7337,20170522,1,3
7338,20170522,1,3
7339,20170522,1,3
7340,20170522,2,3
7341,20170522,7,3
7342,20170522,1,3
7343,20170522,2,3
7344,20170522,1,3
7345,20170522,1,3
7346,20170522,2,3
7347,20170522,2,3
7348,20170522,1,3
7349,20170522,2,3
7350,20170522,1,3
7351,20170522,1,3
7352,20170522,2,3
7353,20170522,1,3
7354,20170522,3,3
7355,20170522,4,3
7356,20170522,2,3
7357,20170522,1,3
7358,20170522,1,3
7359,20170522,1,3
7360,20170522,1,3
7361,20170522,1,3
7362,20170522,4,3
7363,20170522,2,3
7364,20170522,1,3
7365,20170522,1,3
7366,20170522,1,3
7367,20170522,1,3
7368,20170522,1,3
7369,20170522,1,3
7370,20170522,24,3
7371,20170522,1,3
7372,20170522,1,3
7373,20170522,1,3
7374,20170522,4,3
7375,20170522,1,3
7376,20170522,1,3
7377,20170522,2,3
7378,20170522,1,3
7379,20170522,1,3
7380,20170522,5,3
7381,20170522,2,3
7382,20170522,2,3
7383,20170522,1,3
7384,20170522,5,3
7385,20170522,2,3
7386,20170522,3,3
7387,20170522,1,3
7388,20170522,1,3
7389,20170522,1,3
7390,20170522,3,3
7391,20170522,4,3
7392,20170522,1,3
7393,20170522,1,3
7394,20170522,1,3
7395,20170522,1,3
7396,20170522,5,3
7397,20170522,1,3
7398,20170522,1,3
7399,20170522,2,3
7400,20170522,1,3
7401,20170522,1,3
7402,20170522,1,3
7403,20170522,1,3
7404,20170522,1,3
7405,20170522,1,3
7406,20170522,1,3
7407,20170522,4,3
7408,20170522,2,3
7409,20170522,1,3
7410,20170522,5,3
7411,20170522,1,3
7412,20170522,3,3
7413,20170522,3,3
7414,20170522,1,3
7415,20170522,3,3
7416,20170522,1,3
7417,20170522,3,3
7418,20170522,1,3
7419,20170522,4,3
7420,20170522,1,3
7421,20170522,1,3
7422,20170522,1,3
7423,20170522,3,3
7424,20170522,1,3
7425,20170522,3,3
7426,20170522,1,3
7427,20170522,1,3
7428,20170522,9,3
7429,20170522,2,3
7430,20170522,1,3
7431,20170522,3,3
7432,20170522,6,3
7433,20170522,11,3
7434,20170522,1,3
7435,20170522,1,3
7436,20170522,2,3
7437,20170522,1,3
7438,20170522,10,3
7439,20170522,2,3
7440,20170522,4,3
7441,20170522,1,3
7442,20170522,2,3
7443,20170522,2,3
7444,20170522,4,3
7445,20170522,1,3
7446,20170522,2,3
7447,20170522,1,3
7448,20170522,1,3
7449,20170522,23,3
7450,20170522,1,3
7451,20170522,5,3
7452,20170522,5,3
7453,20170522,3,3
7454,20170522,3,3
7455,20170522,2,3
7456,20170522,3,3
7457,20170522,1,3
7458,20170522,2,3
7459,20170522,1,3
7460,20170522,1,3
7461,20170522,2,3
7462,20170522,1,3
7463,20170504,4,3
7464,20170504,1,3
7465,20170504,149,3
7466,20170504,1,3
7467,20170504,1,3
7468,20170504,2,3
7469,20170504,1,3
7470,20170504,1,3
7471,20170504,2,3
7472,20170504,1,3
7473,20170504,2,3
7474,20170504,2,3
7475,20170504,40,3
7476,20170504,1,3
7477,20170504,2,3
7478,20170504,2,3
7479,20170504,1,3
7480,20170504,2,3
7481,20170504,3,3
7482,20170504,1,3
7483,20170504,2,3
7484,20170504,1,3
7485,20170504,1,3
7486,20170504,1,3
7487,20170504,1,3
7488,20170504,2,3
7489,20170504,1,3
7490,20170504,2,3
7491,20170504,1,3
7492,20170504,2,3
7493,20170504,2,3
7494,20170504,9,3
7495,20170504,12,3
7496,20170504,1,3
7497,20170504,1,3
7498,20170504,1,3
7499,20170504,1,3
7500,20170504,2,3
7501,20170504,2,3
7502,20170504,1,3
7503,20170504,4,3
7504,20170504,1,3
7505,20170504,2,3
7506,20170504,2,3
7507,20170504,1,3
7508,20170504,2,3
7509,20170504,14,3
7510,20170504,5,3
7511,20170504,1,3
7512,20170504,3,3
7513,20170504,1,3
7514,20170504,1,3
7515,20170504,1,3
7516,20170504,8,3
7517,20170504,5,3
7518,20170504,3,3
7519,20170504,1,3
7520,20170504,3,3
7521,20170504,1,3
7522,20170504,5,3
7523,20170504,1,3
7524,20170504,2,3
7525,20170504,1,3
7526,20170504,1,3
7527,20170504,9,3
7528,20170504,1,3
7529,20170504,1,3
7530,20170504,4,3
7531,20170504,2,3
7532,20170504,3,3
7533,20170504,2,3
7534,20170504,3,3
7535,20170504,3,3
7536,20170504,4,3
7537,20170504,5,3
7538,20170504,2,3
7539,20170504,2,3
7540,20170504,9,3
7541,20170504,2,3
7542,20170504,2,3
7543,20170504,2,3
7544,20170504,3,3
7545,20170504,1,3
7546,20170504,2,3
7547,20170504,1,3
7548,20170504,2,3
7549,20170504,2,3
7550,20170504,1,3
7551,20170504,1,3
7552,20170504,2,3
7553,20170504,1,3
7554,20170504,1,3
7555,20170504,3,3
7556,20170504,1,3
7557,20170504,3,3
7558,20170504,4,3
7559,20170504,1,3
7560,20170504,1,3
7561,20170504,2,3
7562,20170504,12,3
7563,20170504,2,3
7564,20170504,1,3
7565,20170504,1,3
7566,20170504,1,3
7567,20170504,2,3
7568,20170504,5,3
7569,20170504,6,3
7570,20170504,1,3
7571,20170504,2,3
7572,20170504,1,3
7573,20170504,1,3
7574,20170504,2,3
7575,20170504,1,3
7576,20170504,1,3
7577,20170504,1,3
7578,20170504,6,3
7579,20170504,1,3
7580,20170504,1,3
7581,20170504,1,3
7582,20170504,1,3
7583,20170504,1,3
7584,20170504,2,3
7585,20170504,1,3
7586,20170504,1,3
7587,20170504,1,3
7588,20170504,1,3
7589,20170504,1,3
7590,20170504,5,3
7591,20170504,2,3
7592,20170504,1,3
7593,20170504,24,3
7594,20170504,26,3
7595,20170504,5,3
7596,20170504,1,3
7597,20170504,1,3
7598,20170504,1,3
7599,20170504,3,3
7600,20170504,1,3
7601,20170504,1,3
7602,20170504,2,3
7603,20170504,1,3
7604,20170504,1,3
7605,20170504,2,3
7606,20170504,2,3
7607,20170504,1,3
7608,20170504,2,3
7609,20170504,1,3
7610,20170504,3,3
7611,20170504,2,3
7612,20170504,1,3
7613,20170504,1,3
7614,20170504,1,3
7615,20170504,1,3
7616,20170504,4,3
7617,20170504,11,3
7618,20170504,11,3
7619,20170504,3,3
7620,20170504,5,3
7621,20170504,2,3
7622,20170504,2,3
7623,20170504,27,3
7624,20170504,1,3
7625,20170504,1,3
7626,20170504,1,3
7627,20170504,3,3
7628,20170504,1,3
7629,20170504,6,3
7630,20170504,2,3
7631,20170504,2,3
7632,20170504,1,3
7633,20170504,4,3
7634,20170504,1,3
7635,20170504,2,3
7636,20170504,3,3
7637,20170504,8,3
7638,20170504,1,3
7639,20170504,7,3
7640,20170504,1,3
7641,20170504,6,3
7642,20170504,2,3
7643,20170504,1,3
7644,20170504,9,3
7645,20170504,3,3
7646,20170504,3,3
7647,20170504,3,3
7648,20170504,1,3
7649,20170504,3,3
7650,20170504,1,3
7651,20170504,2,3
7652,20170504,1,3
7653,20170504,1,3
7654,20170504,2,3
7655,20170504,2,3
7656,20170504,11,3
7657,20170504,2,3
7658,20170504,1,3
7659,20170504,1,3
7660,20170504,2,3
7661,20170504,2,3
7662,20170504,5,3
7663,20170504,2,3
7664,20170504,15,3
7665,20170504,1,3
7666,20170504,1,3
7667,20170504,7,3
7668,20170504,1,3
7669,20170504,10,3
7670,20170504,2,3
7671,20170504,2,3
7672,20170504,3,3
7673,20170504,5,3
7674,20170504,1,3
7675,20170504,2,3
7676,20170504,1,3
7677,20170504,1,3
7678,20170504,1,3
7679,20170504,2,3
7680,20170504,2,3
7681,20170504,1,3
7682,20170504,2,3
7683,20170504,10,3
7684,20170504,2,3
7685,20170504,1,3
7686,20170504,273,3
7687,20170504,21,3
7688,20170504,13,3
7689,20170504,3,3
7690,20170504,2,3
7691,20170504,3,3
7692,20170504,1,3
7693,20170504,2,3
7694,20170504,3,3
7695,20170504,4,3
7696,20170504,4,3
7697,20170504,2,3
7698,20170504,2,3
7699,20170504,1,3
7700,20170504,2,3
7701,20170504,1,3
7702,20170504,1,3
7703,20170504,3,3
7704,20170504,1,3
7705,20170504,3,3
7706,20170504,2,3
7707,20170504,2,3
7708,20170504,4,3
7709,20170504,2,3
7710,20170504,1,3
7711,20170504,8,3
7712,20170504,1,3
7713,20170504,1,3
7714,20170504,2,3
7715,20170504,2,3
7716,20170504,2,3
7717,20170504,2,3
7718,20170504,5,3
7719,20170504,9,3
7720,20170504,1,3
7721,20170504,4,3
7722,20170504,4,3
7723,20170504,2,3
7724,20170504,3,3
7725,20170504,5,3
7726,20170504,1,3
7727,20170504,2,3
7728,20170504,2,3
7729,20170504,3,3
7730,20170504,2,3
7731,20170504,2,3
7732,20170504,13,3
7733,20170504,2,3
7734,20170504,37,3
7735,20170504,5,3
7736,20170504,3,3
7737,20170504,272,3
7738,20170504,2,3
7739,20170504,2,3
7740,20170504,2,3
7741,20170504,2,3
7742,20170504,2,3
7743,20170504,11,3
7744,20170504,4,3
7745,20170504,2,3
7746,20170504,2,3
7747,20170504,2,3
7748,20170504,2,3
7749,20170504,3,3
7750,20170504,2,3
7751,20170504,2,3
7752,20170504,2,3
7753,20170504,2,3
7754,20170504,5,3
7755,20170504,4,3
7756,20170504,2,3
7757,20170504,5,3
7758,20170504,2,3
7759,20170524,6,3
7760,20170524,8,3
7761,20170524,2,3
7762,20170524,1,3
7763,20170524,94,3
7764,20170524,2,3
7765,20170524,1,3
7766,20170524,1,3
7767,20170524,2,3
7768,20170524,1,3
7769,20170524,1,3
7770,20170524,27,3
7771,20170524,3,3
7772,20170524,2,3
7773,20170524,1,3
7774,20170524,1,3
7775,20170524,3,3
7776,20170524,1,3
7777,20170524,1,3
7778,20170524,1,3
7779,20170524,7,3
7780,20170524,1,3
7781,20170524,1,3
7782,20170524,4,3
7783,20170524,1,3
7784,20170524,1,3
7785,20170524,2,3
7786,20170524,1,3
7787,20170524,1,3
7788,20170524,1,3
7789,20170524,2,3
7790,20170524,1,3
7791,20170524,2,3
7792,20170524,3,3
7793,20170524,1,3
7794,20170524,1,3
7795,20170524,384,3
7796,20170524,1,3
7797,20170524,3,3
7798,20170524,1,3
7799,20170524,1,3
7800,20170524,1,3
7801,20170524,2,3
7802,20170524,1,3
7803,20170524,1,3
7804,20170524,3,3
7805,20170524,2,3
7806,20170524,1,3
7807,20170524,3,3
7808,20170524,1,3
7809,20170524,1,3
7810,20170524,1,3
7811,20170524,1,3
7812,20170524,19,3
7813,20170524,1,3
7814,20170524,3,3
7815,20170524,1,3
7816,20170524,2,3
7817,20170524,1,3
7818,20170524,1,3
7819,20170524,3,3
7820,20170524,2,3
7821,20170524,1,3
7822,20170524,2,3
7823,20170524,1,3
7824,20170524,1,3
7825,20170524,2,3
7826,20170524,2,3
7827,20170524,4,3
7828,20170524,1,3
7829,20170524,1,3
7830,20170524,3,3
7831,20170524,1,3
7832,20170524,1,3
7833,20170524,1,3
7834,20170524,1,3
7835,20170524,2,3
7836,20170524,1,3
7837,20170524,7,3
7838,20170524,1,3
7839,20170524,1,3
7840,20170524,5,3
7841,20170524,1,3
7842,20170524,1,3
7843,20170524,2,3
7844,20170524,5,3
7845,20170524,1,3
7846,20170524,3,3
7847,20170524,2,3
7848,20170524,1,3
7849,20170524,2,3
7850,20170524,9,3
7851,20170524,1,3
7852,20170524,2,3
7853,20170524,1,3
7854,20170524,2,3
7855,20170524,1,3
7856,20170524,3,3
7857,20170524,10,3
7858,20170524,1,3
7859,20170524,3,3
7860,20170524,1,3
7861,20170524,383,3
7862,20170524,1,3
7863,20170524,3,3
7864,20170524,5,3
7865,20170524,1,3
7866,20170524,1,3
7867,20170524,1,3
7868,20170524,2,3
7869,20170524,46,3
7870,20170524,1,3
7871,20170524,1,3
7872,20170524,1,3
7873,20170524,2,3
7874,20170524,5,3
7875,20170524,2,3
7876,20170524,1,3
7877,20170524,47,3
7878,20170524,1,3
7879,20170524,1,3
7880,20170524,1,3
7881,20170524,1,3
7882,20170524,1,3
7883,20170524,1,3
7884,20170524,2,3
7885,20170524,1,3
7886,20170524,2,3
7887,20170524,3,3
7888,20170524,1,3
7889,20170524,1,3
7890,20170524,1,3
7891,20170524,3,3
7892,20170524,1,3
7893,20170524,1,3
7894,20170524,1,3
7895,20170524,3,3
7896,20170524,3,3
7897,20170524,2,3
7898,20170524,2,3
7899,20170524,4,3
7900,20170524,1,3
7901,20170524,1,3
7902,20170524,2,3
7903,20170524,2,3
7904,20170524,10,3
7905,20170524,1,3
7906,20170524,2,3
7907,20170524,1,3
7908,20170524,7,3
7909,20170524,1,3
7910,20170524,1,3
7911,20170524,17,3
7912,20170524,7,3
7913,20170524,2,3
7914,20170524,1,3
7915,20170524,2,3
7916,20170524,1,3
7917,20170524,3,3
7918,20170524,2,3
7919,20170524,1,3
7920,20170524,1,3
7921,20170524,1,3
7922,20170524,4,3
7923,20170524,4,3
7924,20170524,2,3
7925,20170524,1,3
7926,20170524,1,3
7927,20170524,1,3
7928,20170524,1,3
7929,20170524,3,3
7930,20170524,1,3
7931,20170524,2,3
7932,20170524,2,3
7933,20170524,3,3
7934,20170524,3,3
7935,20170524,3,3
7936,20170524,1,3
7937,20170524,1,3
7938,20170524,1,3
7939,20170524,1,3
7940,20170524,4,3
7941,20170524,1,3
7942,20170524,2,3
7943,20170524,7,3
7944,20170524,3,3
7945,20170524,4,3
7946,20170524,2,3
7947,20170524,1,3
7948,20170524,5,3
7949,20170524,1,3
7950,20170524,4,3
7951,20170524,1,3
7952,20170524,1,3
7953,20170524,2,3
7954,20170524,1,3
7955,20170524,2,3
7956,20170524,1,3
7957,20170524,1,3
7958,20170524,5,3
7959,20170524,1,3
7960,20170524,1,3
7961,20170524,9,3
7962,20170524,4,3
7963,20170524,3,3
7964,20170524,1,3
7965,20170524,5,3
7966,20170524,2,3
7967,20170524,35,3
7968,20170524,1,3
7969,20170524,3,3
7970,20170524,2,3
7971,20170524,2,3
7972,20170524,1,3
7973,20170524,1,3
7974,20170524,3,3
7975,20170524,1,3
7976,20170524,4,3
7977,20170524,1,3
7978,20170524,1,3
7979,20170524,3,3
7980,20170524,4,3
7981,20170524,1,3
7982,20170524,1,3
7983,20170524,1,3
7984,20170524,1,3
7985,20170524,1,3
7986,20170524,1,3
7987,20170524,1,3
7988,20170524,1,3
7989,20170524,1,3
7990,20170524,4,3
7991,20170524,1,3
7992,20170524,3,3
7993,20170524,1,3
7994,20170524,1,3
7995,20170524,2,3
7996,20170524,1,3
7997,20170524,1,3
7998,20170524,1,3
7999,20170524,1,3
8000,20170524,1,3
8001,20170524,5,3
8002,20170524,1,3
8003,20170524,2,3
8004,20170524,1,3
8005,20170524,1,3
8006,20170524,1,3
8007,20170524,1,3
8008,20170524,2,3
8009,20170524,1,3
8010,20170524,1,3
8011,20170524,1,3
8012,20170524,1,3
8013,20170524,2,3
8014,20170524,1,3
8015,20170524,1,3
8016,20170524,1,3
8017,20170524,3,3
8018,20170524,1,3
8019,20170524,1,3
8020,20170524,2,3
8021,20170524,1,3
8022,20170524,1,3
8023,20170524,1,3
8024,20170524,1,3
8025,20170524,1,3
8026,20170524,1,3
8027,20170524,1,3
8028,20170524,2,3
8029,20170524,2,3
8030,20170524,5,3
8031,20170524,7,3
8032,20170524,1,3
8033,20170524,5,3
8034,20170524,2,3
8035,20170524,2,3
8036,20170524,2,3
8037,20170524,1,3
8038,20170524,2,3
8039,20170524,1,3
8040,20170524,1,3
8041,20170524,1,3
8042,20170524,2,3
8043,20170524,2,3
8044,20170524,2,3
8045,20170524,1,3
8046,20170524,1,3
8047,20170524,4,3
8048,20170524,3,3
8049,20170524,3,3
8050,20170524,2,3
8051,20170524,1,3
8052,20170524,1,3
8053,20170524,3,3
8054,20170524,4,3
8055,20170524,2,3
8056,20170524,1,3
8057,20170524,3,3
8058,20170524,5,3
8059,20170524,1,3
8060,20170524,1,3
8061,20170524,1,3
8062,20170524,1,3
8063,20170524,2,3
8064,20170524,4,3
8065,20170524,1,3
8066,20170524,1,3
8067,20170524,2,3
8068,20170524,2,3
8069,20170524,3,3
8070,20170524,2,3
8071,20170524,1,3
8072,20170524,1,3
8073,20170524,2,3
8074,20170524,2,3
8075,20170524,1,3
8076,20170524,2,3
8077,20170524,1,3
8078,20170524,7,3
8079,20170524,2,3
8080,20170524,1,3
8081,20170524,2,3
8082,20170524,16,3
8083,20170524,1,3
8084,20170524,2,3
8085,20170524,1,3
8086,20170524,1,3
8087,20170524,1,3
8088,20170524,3,3
8089,20170524,2,3
8090,20170524,2,3
8091,20170524,1,3
8092,20170524,1,3
8093,20170509,1,3
8094,20170509,4,3
8095,20170509,2,3
8096,20170509,2,3
8097,20170509,2,3
8098,20170509,2,3
8099,20170509,2,3
8100,20170509,104,3
8101,20170509,3,3
8102,20170509,10,3
8103,20170509,1,3
